,padjScreen,p_naive,p_aware
AC016747.1,3.350637875637961e-14,2.131839380931636e-15,8.716860939338298e-06
AC016831.1,6.694392824819042e-05,0.001773121520077875,1.9161563295542977e-05
AC016831.6,2.055271525915337e-06,0.0013159287589268268,4.473801099393386e-07
AC016876.1,0.31755261546943137,,
AC016925.3,0.026435019310318764,0.2534178379650418,0.012452713745999938
AC016957.2,0.17233738304372648,,
AC016995.1,3.6708110276209124e-06,0.5326423050183087,8.3526308707904e-07
AC017000.1,0.7886258923778531,,
AC017100.1,0.767468247478793,,
AC018413.1,0.6374982923327366,,
AC018467.1,3.298323737719483e-05,0.0006843308625378845,8.907949558534268e-06
AC018521.5,0.0015094494311435583,0.2957857687560309,0.000559430460942454
AC018628.1,8.551347045782561e-08,0.004230349761397679,1.45706367211254e-08
AC018638.1,0.03189680403098705,0.8661858029795593,0.015301300765417454
AC018638.2,0.019097506865463597,0.9902099691186044,0.008741466179301443
AC018638.4,0.16869907825203792,,
AC018638.5,0.05036156868682082,,
AC018645.3,0.02573637869653325,0.4566009623417675,0.012097195054350115
AC018647.1,0.5340899466715575,,
AC018647.2,0.024631845632539152,0.8419740959123494,0.011524546026528222
AC018653.3,0.0006967498034335364,0.001571584291831405,0.0002418384027231812
AC018695.8,0.13949422739870762,,
AC018755.3,2.1097222253619105e-05,0.0010634270074204226,5.5007992661591325e-06
AC018755.4,5.56916673022641e-06,4.087241346635777e-05,1.306540082744266e-06
AC018809.2,0.00652353639416711,0.0027125614111363477,1.0
AC018904.1,0.0005531071389105522,0.00018905540823197748,0.14629128692885712
AC018926.2,9.975221504543878e-05,0.0005236154417560818,2.9556357686537293e-05
AC019080.1,0.0019483285324039539,0.0007367751684939328,0.10568987182678727
AC019080.5,0.00044695690422317977,0.00014982653092703924,0.031964111689829135
AC019117.1,0.08136506973620886,,
AC019131.2,0.002040143279115421,0.0010953682482534176,0.0015476615813308488
AC019197.1,2.2559232336750428e-07,0.5053457785337324,4.1154393692950926e-08
AC019257.1,1.6653795623620021e-06,3.553458286283937e-07,3.2309969512788186e-05
AC020558.2,0.0003595932591332648,0.00011853974188036897,0.000827131777069214
AC020656.2,0.25326277510849926,,
AC020763.1,2.343449524295053e-06,0.01731580059574184,5.161212640340383e-07
AC020910.5,1.3979862708549556e-05,0.012089527688470983,3.5247617217482855e-06
AC020910.6,0.01026003949055995,0.3551539496423604,0.0044436143562485925
AC020915.2,9.064321679969622e-13,7.030072663853925e-14,4.868401383832576e-07
AC020916.1,0.00875372894886331,0.04187774623349957,0.0037362971602860682
AC020917.4,0.0021493198759861363,0.0008182956869183089,0.044036808345909235
AC020978.4,6.25331726148075e-07,1.9341955412188266e-07,2.480495677213512e-07
AC021016.1,0.028790715892011032,0.9281969346796373,0.013680590015153175
AC021074.3,0.7680723580060037,,
AC021078.1,0.02560340316455018,1.0,0.012028627560295263
AC021087.5,0.21643852108327477,,
AC021106.1,0.00012155714396883417,0.2621282939954381,3.6693599505590606e-05
AC021146.9,3.9842947694103206e-07,2.476190940123443e-07,7.600290740669435e-08
AC021148.1,7.082799109962703e-08,0.000520451511454326,1.1881076814549057e-08
AC021148.2,0.1254167192864646,,
